2011,1,5,1000000.0
2011,1,6,999947.5
2011,1,7,1000412.5
2011,1,10,1001635.0
2011,1,11,1001477.5
2011,1,12,1002010.0
2011,1,13,1002257.5
2011,1,14,1002790.0
2011,1,18,1001282.5
2011,1,19,1000937.5
2011,1,20,999745.0
